text,rating,label3,label5,lang
"None are the same size — Very disappointed because e they made it seem as though it was coming with two small, 2 medium and 2 large (sets the same size) however the sets are not the same size, all bun sizes are completely different (not one identical. Ex: the smalls is one small and one extra small, one medium and another medium a different size of medium and so forth) and can’t be worn together which is why I bought them in the first place. It’s frustrating because I thought I was getting sets so I could put them in my kids hair as pigtail buns... if I would have knowing differently and the description was not deceptive, I wouldn’t have bought them. I now cannot use them as I intended. It is frustrating because do I waste more money to get an even set and will they match the set I currently have or am I taking a huge risk by spending more money.<br /><br />The two pictures above are the two smalls which you can easily see a big difference between size, all of them have this much of a difference (about an inch difference) in hair an inch mjakes a big difference and is noticed by others.",2.0,0,1,en
"Keeps my beard much neater than before — I do feel that since I have started using this brush that my beard stays much more neat and organized (and I have been using beard oil and balm before getting this brush).<br />I was looking for a non-boar based brush (for religious reasons), and this horse hair brush does the job very well.",4.0,2,3,en
"Good size, good moisture, cleans well — I love gentle makeup removers that are big enough to use just one or 2 wipes max & this brand does the job very well. I have it on a subscription because I like them so much.",5.0,2,4,en
Love them! — Love these headrest covers!!! I think they are better quality then Earthlite which I buy frequently! This brand and price just won me over!!,5.0,2,4,en
Nice and creamy! — Love the neck cream and the hygienic pump! Not super thick to where it doesn't make your neck greasy and sticky! Blends well into skin so you're not walking around looking like you have sunscreen on. I had weightloss surgery and I am starting to get loose/saggy skin on my neck and face. This cream seems to be helping and firming my skin. It's a life saver!,5.0,2,4,en
"I like it, however — Depending on the style of your vehicle, it may be too close to your leg. I find the passenger side one is easier for me to use. Nice design.",4.0,2,3,en
I am disappointed. — Not good. Didn't even last a month.,1.0,0,0,en
Got more then I bargained for — Perfect they stay in your head perfect,5.0,2,4,en
Not for long term use — I do not recommend this product to anyone who wishes to use it long term. Mine wouldn't turn on when plugged in after about 3 months.,1.0,0,0,en
"Worth every penny - and more!! — Fantastic product!! My daughter and I are always searching for a great detangler that's natural and works great. Fresh Monster does just that. It leaves her hair shiny, silky, and makes brushing so easy. After washing her hair, it becomes rather matted. This detangler goes to work right away and helps so much with an easy brush-out. And it's natural product and smells good. Highly recommend it.",5.0,2,4,en
Nice but sheds alot of hair. Worth the purchase if your learning how to braid or for your kids — Very thick hair but sheds way too much. Hair is very thick. I bought it to practice how to brqid because I'm rired of paying all these outrageous prices for me and my daughter's braids.,3.0,1,2,en
"Has a good smell. Good texture — Has a good smell. Good texture, doesn't leave your face greasy like ones I've tried before. Overall satisfied with product",5.0,2,4,en
Quality hair — You won’t be disappointed,5.0,2,4,en
"but I would not recommend it. — This product really did not straighten my hair, and it takes forever to dry my hair. Also, the buttons are located so you hit them constantly with your hand. I expected much more from this product considering the price. Everyone raves about it, but I would not recommend it.",2.0,0,1,en
"Great quality but color is off — First of all the hair is silky, soft and quite a lot volume. I have medium amount and hair. Most 70g-100g hair is not enough for me. This is perfect. I don’t need more than a pack and I have shoulder length hair. The ends are thinner but not as thin as others. Yes you can buy the $200-300 name brand where the ends are just as thick as the top but it doesn’t look natural and the price$$$. The band is definely more comfortable specially for the pieces on the top of the head. Unfortunately the color didn’t work for me. I ordered the ombré since I already have dark brown with ash blonde ombré myself. The transition colors to the blonde ends are gorgeous! Match me to the T. However, it is the root color not matching nor as described. It should be #2 dark brown, but compare to my own it is definely black #1 if not even jet black. It’s too obviously on my head so I cant get away from wearing it. However, the hair quality is so good I definitely will purchase this brand in another color. Good luck!",3.0,1,2,en
Great for my hair. — I love what it does for my hair.,5.0,2,4,en
One Star — ABSOLUTELY LOVE THE LOOK...HOWEVER DOES NOT LAST AT ALL. PEELS IN HOURS...SO DISAPPOINTING.,1.0,0,0,en
"The cream does not VISIBLY reduce the appearance of a bruise. — The cream is a tan color and when first applied it does cover the bruise for about ten seconds until it's absorbed. It is a HUGE overstatement, maybe a lie, to say it reduces the appearance of a bruise. If you want to hide a bruise, get a concealer! I've tried many things to hasten the healing time from chopped parsley, heat, messaging, arnica, a banana peel, and rubbing the bruise with a warm hard boiled egg. In my experience, the only real cure is to wait it out, usually ten days until a bruise will fade. I'm not saying heladerm doesn't help heal the bruise. It may, but this cream (I applied it at least five times a day and twice at night) doesn't make the bruise go away any faster.",3.0,1,2,en
Satisfied — Bought for my daughter who loved it.,5.0,2,4,en
